method,round,elapsed_seconds,val_macro_f1,val_accuracy,n_estimators,max_depth,min_samples_leaf,min_samples_split,max_features,ccp_alpha,tree_count,avg_tree_depth,max_tree_depth,total_nodes,avg_nodes
successive,1,0.09390204100054689,0.9196779568787312,0.9200779727095516,50,16.0,1,2,sqrt,0.0001,50,16.0,16,22036,440.72
successive,1,0.09496454100008123,0.9196779568787312,0.9200779727095516,50,16.0,1,2,sqrt,1e-05,50,16.0,16,22046,440.92
successive,1,0.0974308330041822,0.9196779568787312,0.9200779727095516,50,16.0,1,2,sqrt,0.0,50,16.0,16,23428,468.56
successive,2,0.1879760419978993,0.9196260481572587,0.9200779727095516,133,,1,2,log2,1e-05,133,24.458646616541355,32,84985,638.984962406015
successive,2,0.1872482499893522,0.9196260481572587,0.9200779727095516,133,,1,2,log2,0.0001,133,24.458646616541355,32,84985,638.984962406015
successive,2,0.18239612500474323,0.9196260481572587,0.9200779727095516,133,,1,2,log2,0.0,133,24.51127819548872,32,90365,679.4360902255639
successive,3,0.30868958300561644,0.919604761900424,0.9200779727095516,217,20.0,1,2,log2,0.0001,217,19.912442396313363,20,132271,609.5437788018434
successive,3,0.30531016700842883,0.919604761900424,0.9200779727095516,217,20.0,1,2,log2,1e-05,217,19.912442396313363,20,132307,609.7096774193549
successive,3,0.3056242089951411,0.919604761900424,0.9200779727095516,217,20.0,1,2,log2,0.0,217,19.91705069124424,20,140539,647.6451612903226
successive,1,0.28854212499572895,0.9196013302747519,0.9200779727095516,50,,1,2,0.5,1e-05,50,31.64,38,18226,364.52
successive,1,0.28208941699995194,0.9196013302747519,0.9200779727095516,50,,1,2,0.5,0.0001,50,31.64,38,18226,364.52
successive,1,0.2781315000029281,0.9196013302747519,0.9200779727095516,50,,1,2,0.5,0.0,50,31.74,38,19456,389.12
successive,4,0.46536108299915213,0.9194297973311254,0.9200779727095516,300,16.0,1,5,sqrt,0.0001,300,16.0,16,104940,349.8
successive,4,0.4703648750000866,0.9194297973311254,0.9200779727095516,300,16.0,1,5,sqrt,1e-05,300,16.0,16,105146,350.4866666666667
successive,4,0.460807332987315,0.9194297973311254,0.9200779727095516,300,16.0,1,5,sqrt,0.0,300,16.0,16,109354,364.5133333333333
successive,3,0.31374920898815617,0.9193955204848281,0.9200779727095516,217,,1,2,log2,1e-05,217,24.465437788018434,32,138785,639.5622119815669
successive,3,0.30597229198610876,0.9193955204848281,0.9200779727095516,217,,1,2,log2,0.0001,217,24.465437788018434,32,138785,639.5622119815669
successive,3,0.2993370829935884,0.9193955204848281,0.9200779727095516,217,,1,2,log2,0.0,217,24.52073732718894,32,147587,680.1244239631336
successive,2,0.1906801250006538,0.9193860375756596,0.9200779727095516,133,20.0,1,2,log2,0.0001,133,19.887218045112782,20,80959,608.7142857142857
successive,2,0.19007891599903814,0.9193860375756596,0.9200779727095516,133,20.0,1,2,log2,1e-05,133,19.887218045112782,20,80981,608.8796992481203
successive,2,0.1851312499929918,0.9193860375756596,0.9200779727095516,133,20.0,1,2,log2,0.0,133,19.894736842105264,20,85965,646.3533834586466
successive,1,0.09257770801195875,0.9193400057361739,0.9200779727095516,50,16.0,1,5,sqrt,0.0001,50,16.0,16,16840,336.8
successive,1,0.09583829100301955,0.9193400057361739,0.9200779727095516,50,16.0,1,5,sqrt,1e-05,50,16.0,16,16876,337.52
successive,1,0.09325654100393876,0.9193400057361739,0.9200779727095516,50,16.0,1,5,sqrt,0.0,50,16.0,16,17526,350.52
successive,4,0.4076040420040954,0.9192180515899557,0.9200779727095516,300,16.0,1,2,log2,0.0001,300,16.0,16,162612,542.04
successive,4,0.40542420800193213,0.9192180515899557,0.9200779727095516,300,16.0,1,2,log2,1e-05,300,16.0,16,162758,542.5266666666666
successive,4,0.3932631250063423,0.9192180515899557,0.9200779727095516,300,16.0,1,2,log2,0.0,300,16.0,16,172470,574.9
successive,2,0.2173332499951357,0.919185175966731,0.9200779727095516,133,16.0,1,2,sqrt,0.0001,133,16.0,16,59835,449.8872180451128
successive,2,0.21593329100869596,0.919185175966731,0.9200779727095516,133,16.0,1,2,sqrt,1e-05,133,16.0,16,59869,450.14285714285717
successive,2,0.20762770899455063,0.919185175966731,0.9200779727095516,133,16.0,1,2,sqrt,0.0,133,16.0,16,63573,477.9924812030075
successive,1,0.09724279199144803,0.9191691151483682,0.9200779727095516,50,20.0,1,2,sqrt,0.0001,50,19.96,20,25446,508.92
successive,1,0.0993271250044927,0.9191691151483682,0.9200779727095516,50,20.0,1,2,sqrt,1e-05,50,19.96,20,25448,508.96
successive,1,0.09535850000975188,0.9191691151483682,0.9200779727095516,50,20.0,1,2,sqrt,0.0,50,19.96,20,27102,542.04
successive,2,0.6701577909989282,0.9189758562038137,0.9200779727095516,133,,1,2,0.5,1e-05,133,31.60902255639098,40,48533,364.90977443609023
successive,2,0.6774702910042834,0.9189758562038137,0.9200779727095516,133,,1,2,0.5,0.0001,133,31.60902255639098,40,48533,364.90977443609023
